feat_price,feat_display_size,feat_refreshrate,feat_timpderaspuns,feat_brightness,feat_recomandatpentru,feat_tippanel,profile_budget_tier,profile_gamer_competitive,profile_creative_oled,profile_office_standard,profile_photo_video_editing,profile_budget_multimedia,profile_balanced_allround,target_score
1.183245028984604,0.014705882352941176,0.0,0.8438959306204137,0.06842105263157895,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5708191738392354
1.1937542853581,0.125,0.0,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6056417602318879
1.1748675434769058,0.15882352941176472,0.16363636363636364,0.9172781854569714,0.034210526315789476,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5816281079615494
1.1947640715576886,0.014705882352941176,0.0,0.8805870580386925,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5965627977480692
1.1767749174094622,0.15882352941176472,0.16363636363636364,0.9172781854569714,0.034210526315789476,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5766132527298731
1.1895653556068067,0.15882352941176472,0.04090909090909091,1.0640426951300868,0.034210526315789476,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5758862071802654
1.1536994327744188,0.08823529411764705,0.0,0.5870580386924618,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5924678118745301
1.1968582559371688,0.15882352941176472,0.04090909090909091,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5926364214242634
1.198616218911675,0.125,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6024666240608508
1.1697438135012155,0.2058823529411765,0.0,0.9172781854569714,0.05131578947368421,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5882347518385898
1.1680608365019012,0.038235294117647055,0.0,0.9172781854569714,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.557306600774027
1.190313532381724,0.038235294117647055,0.0,0.8805870580386925,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5854021207205529
1.1929314966028797,0.038235294117647055,0.0,0.8805870580386925,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6101957641573125
1.1945022751355732,0.15882352941176472,0.04090909090909091,0.9539693128752503,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5883981965334647
1.172025182322508,0.038235294117647055,0.0,0.9172781854569714,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5895025629812047
1.175166739387895,0.038235294117647055,0.0,0.9172781854569714,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6144719168561532
1.1875085707162003,0.038235294117647055,0.0,0.9172781854569714,0.006842105263157895,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5811233158520024
1.1876581686716947,0.038235294117647055,0.0,0.9172781854569714,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5651374653015565
1.1957738577572774,0.15882352941176472,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5931496954357998
1.1940454403789813,0.038235294117647055,0.0,0.9172781854569714,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5869487778121683
1.198616218911675,0.15882352941176472,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.0499999999999998,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5773216275466843
1.1712396060587171,0.15882352941176472,0.0,0.9172781854569714,0.034210526315789476,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.593282184782499
1.1987284173782957,0.038235294117647055,0.0,0.9172781854569714,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6069306674820102
1.1859003926946332,0.2058823529411765,0.04090909090909091,0.9539693128752503,0.017105263157894738,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5976409351134648
1.1927444991585114,0.15882352941176472,0.0,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6040535488747032
1.1678364395686591,0.1632352941176471,0.0,0.9172781854569714,0.034210526315789476,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6343058265158931
1.1535498348189241,0.4411764705882353,0.0,0.8072048032021348,0.05131578947368421,0.7,1.0499999999999998,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.591832171223055
1.155831203640217,0.2058823529411765,0.10909090909090909,0.9172781854569714,0.05131578947368421,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6043288331570326
1.1977934301564546,0.038235294117647055,0.0,0.9539693128752503,0.017105263157894738,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5890242562080044
1.172025182322508,0.15882352941176472,0.04090909090909091,0.9172781854569714,0.034210526315789476,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5823956625836578
1.185264601383781,0.15882352941176472,0.0,0.9539693128752503,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5876692522202468
1.1637972947703048,0.2058823529411765,0.10909090909090909,0.9172781854569714,0.05131578947368421,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5899832981467142
1.1661908620582186,0.2058823529411765,0.10909090909090909,0.9172781854569714,0.05131578947368421,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6069873422568819
1.1684348313906376,0.2058823529411765,0.10909090909090909,0.9172781854569714,0.05131578947368421,0.9099999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6470037389731964
1.1937916848469736,0.15882352941176472,0.0,0.9539693128752503,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5858992449094047
1.193118494047248,0.15882352941176472,0.04090909090909091,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5920733662520884
1.1920339088699121,0.15882352941176472,0.04090909090909091,0.9172781854569714,0.034210526315789476,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6000612693739128
1.155831203640217,0.2058823529411765,0.0,0.8805870580386925,0.034210526315789476,0.9799999999999999,1.0499999999999998,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6095045994583091
1.1902761328928504,0.044117647058823525,0.04090909090909091,0.9172781854569714,0.034210526315789476,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6071248506304683
1.197606245714642,0.15882352941176472,0.04090909090909091,0.9172781854569714,0.034210526315789476,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6275628791995731
1.1754117060400175,0.06323529411764707,0.0,0.8805870580386925,0.034210526315789476,1.1199999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5540658901369195
1.1908371252259553,0.15882352941176472,0.04090909090909091,0.9539693128752503,0.034210526315789476,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5556669215129253
1.134102100604625,0.4411764705882353,0.0,0.8072048032021348,0.17105263157894737,0.7,1.0499999999999998,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5940116221188892
1.1942404787134575,0.15882352941176472,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6265549836728019
1.1946144736021942,0.15882352941176472,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5733334187786894
1.194801284049118,0.15882352941176472,0.10909090909090909,0.9172781854569714,0.017105263157894738,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.5445124136616185
1.1881443620270522,0.1632352941176471,0.04090909090909091,0.9539693128752503,0.034210526315789476,0.9799999999999999,1.19,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.6161480660154502
1.15227825219722,0.27205882352941174,0.2727272727272727,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7297892226278737
1.1831702300068565,0.27205882352941174,0.32727272727272727,1.0640426951300868,0.034210526315789476,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7031457537879631
1.1609547466184629,0.27205882352941174,0.22909090909090912,1.0640426951300868,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7052889487753223
1.1309605435392382,0.2058823529411765,0.32727272727272727,1.089726484322882,0.1368421052631579,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7056865360154398
1.1866857819609797,0.16911764705882354,0.6818181818181818,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7273944241477371
1.174044567724241,0.2058823529411765,0.5454545454545454,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7127524856637353
1.1310351555195413,0.5294117647058824,0.22909090909090912,1.0640426951300868,0.05131578947368421,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7353617431609242
1.1893783581624384,0.16911764705882354,0.6818181818181818,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6687202911292963
1.1899395374929875,0.16911764705882354,0.6818181818181818,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7088069037508443
1.1855263978058965,0.2058823529411765,0.4909090909090909,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7039110707393149
1.179467680608365,0.2058823529411765,0.7090909090909091,1.0787191460973984,0.05131578947368421,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.721701821726379
1.177522907186935,0.16176470588235295,0.8999999999999999,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7170247697468193
1.0766190862058218,0.5294117647058824,0.0,0.9539693128752503,0.05131578947368421,0.9799999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7440738393804486
1.1805894782771302,0.16911764705882354,0.9818181818181818,1.089726484322882,0.05131578947368421,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6909872704861448
1.1391884310914417,0.5294117647058824,0.22909090909090912,0.9539693128752503,0.06842105263157895,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7292056524527052
1.084024185002805,0.5294117647058824,0.0,0.9172781854569714,0.05131578947368421,0.9799999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7399851323184472
1.1762887240541045,0.2058823529411765,0.6545454545454545,1.089726484322882,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7659946991290953
1.1224332730786013,0.5294117647058824,0.2863636363636364,1.0640426951300868,0.06842105263157895,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7194376939552645
1.1514554634419996,0.4411764705882353,0.0,0.8072048032021348,0.10263157894736842,0.7,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7356230027515861
1.1052670946830394,0.7647058823529411,0.0,0.8072048032021348,0.05131578947368421,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6941125026588773
1.1790188867418812,0.2058823529411765,0.7090909090909091,1.0640426951300868,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6824697203606838
1.177747304120177,0.27205882352941174,0.2863636363636364,1.0640426951300868,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7474245004489359
1.1351492862930874,0.2058823529411765,0.8181818181818181,1.0640426951300868,0.10263157894736842,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7309994691716241
1.1818612478962787,0.2058823529411765,0.32727272727272727,1.0640426951300868,0.2736842105263158,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7551611863809856
1.1646948825032724,0.27205882352941174,0.2727272727272727,1.0823882588392262,0.08552631578947369,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7041399143944965
1.165816867169482,0.27205882352941174,0.2727272727272727,1.0823882588392262,0.08552631578947369,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7422681609145156
0.9981175590600262,0.6176470588235294,0.2863636363636364,1.0640426951300868,0.1368421052631579,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7698824482036936
1.1646946955058282,0.2058823529411765,0.32727272727272727,1.0823882588392262,0.1368421052631579,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7411515891426972
1.1590847721747801,0.16911764705882354,1.2000000000000002,1.0823882588392262,0.06842105263157895,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7385892314001681
0.6929003303621518,1.25,0.0,0.8072048032021348,0.10263157894736842,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7367123565916684
1.0337964844480458,0.6470588235294118,0.4909090909090909,1.0640426951300868,0.07526315789473684,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7062695006451019
1.126584803341021,0.7573529411764706,0.0,0.8072048032021348,0.06842105263157895,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7649041655595418
1.1213112884123917,0.5294117647058824,0.4909090909090909,1.0640426951300868,0.08552631578947369,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7263251907298969
1.1833944399426541,0.16911764705882354,0.6545454545454545,1.0640426951300868,0.1368421052631579,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7490058428879257
1.1534748488437325,0.27205882352941174,0.22909090909090912,1.0640426951300868,0.1368421052631579,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7079776422416916
1.1348500903820982,0.3088235294117647,0.32727272727272727,1.0640426951300868,0.2736842105263158,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7162591653841816
0.6402418500280495,1.25,0.0,0.8072048032021348,0.17105263157894737,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7689258269543636
1.1020133391510316,0.7647058823529411,0.0,0.8072048032021348,0.10263157894736842,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7344731599136024
1.080545845540111,0.5294117647058824,0.22909090909090912,0.9539693128752503,0.06842105263157895,1.1199999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7724448404956955
1.1345134949822353,0.5441176470588235,0.0,0.8072048032021348,0.10263157894736842,0.7,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7428521550339976
0.5829458330736147,1.2426470588235294,0.0,0.8072048032021348,0.10263157894736842,0.7,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7092741089016052
1.1020507386399052,0.6176470588235294,0.0,0.8072048032021348,0.06842105263157895,0.9799999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7682745330027101
0.9199152278252197,1.0588235294117647,0.0,0.7338225483655771,0.10263157894736842,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7399928863799041
1.037574019821729,0.9117647058823528,0.0,0.8072048032021348,0.10263157894736842,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7678246967981998
1.1302873527395125,0.2058823529411765,0.2727272727272727,1.0640426951300868,0.2736842105263158,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7551513766409075
1.1441249766253194,0.5294117647058824,0.22909090909090912,0.9172781854569714,0.034210526315789476,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7262005340513203
1.0189116748737768,1.051470588235294,0.0,0.7338225483655771,0.05131578947368421,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7648425870689921
1.1631615034594527,0.2058823529411765,0.2727272727272727,1.0823882588392262,0.2736842105263158,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8067668600689181
1.1252010222526958,0.27205882352941174,0.2863636363636364,1.1,0.025657894736842105,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7740816011741919
0.9346878389328679,0.6470588235294118,0.16363636363636364,1.0640426951300868,0.34210526315789475,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7665509645581772
1.0952814311537742,0.7647058823529411,0.0,0.8072048032021348,0.06842105263157895,0.7,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7899955984251106
1.1288661721623137,0.3088235294117647,0.3136363636363636,1.0996330887258172,0.017105263157894738,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.774919582652913
1.1215732718319515,0.2058823529411765,0.4909090909090909,1.1,0.08552631578947369,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7749183857462506
1.1403850277379541,0.2058823529411765,1.1454545454545455,1.0996330887258172,0.025657894736842105,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.757643973409477
1.0890357165118743,0.38235294117647056,0.4909090909090909,1.0996330887258172,0.025657894736842105,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7867893497088018
1.0846597893162127,0.4632352941176471,0.4909090909090909,1.0996330887258172,0.025657894736842105,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8169170414366009
1.1184317147665648,0.5294117647058824,0.22909090909090912,1.0996330887258172,0.017105263157894738,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.7904080255157501
1.0917656922022065,0.5294117647058824,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8367295025653586
1.1099046313033722,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.2736842105263158,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8101191004841112
1.1704170043009412,0.4411764705882353,0.0,0.8072048032021348,0.65,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8070630109738519
1.1843296141619397,0.2058823529411765,0.0,0.9172781854569714,0.65,0.9799999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8516135945219838
1.193118494047248,0.15882352941176472,0.10909090909090909,1.0640426951300868,0.65,0.9799999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8263560195102766
1.1824594527208128,0.3088235294117647,0.32727272727272727,1.0823882588392262,0.65,1.4,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8546009506898294
1.1142053855263978,0.27205882352941174,0.2863636363636364,1.0996330887258172,0.3763157894736842,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8377367527834146
1.192744312161067,0.2058823529411765,0.10909090909090909,1.0640426951300868,0.65,1.1199999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8435292311061608
1.1844792121174343,0.27205882352941174,0.0,0.8072048032021348,0.65,1.1199999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8547756076673447
1.193978682291342,0.2058823529411765,0.10909090909090909,1.0640426951300868,0.65,1.1199999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8508320993646046
1.1900517359596086,0.2058823529411765,0.22909090909090912,1.0640426951300868,0.65,1.1199999999999999,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8075504977599067
0.8435454715452222,0.6176470588235294,0.0,0.8805870580386925,0.9578947368421052,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8330022986585781
1.1418810072929002,0.2058823529411765,0.6000000000000001,1.0996330887258172,0.4447368421052632,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8810367282935271
1.0457645078850588,0.4632352941176471,0.2863636363636364,1.0996330887258172,0.3763157894736842,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8606722541246781
1.1544098360655737,0.2058823529411765,0.6000000000000001,1.0996330887258172,0.4447368421052632,1.4,1.4,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8549011989844959
1.1787195038334475,0.2058823529411765,0.7090909090909091,1.0640426951300868,0.65,1.4,1.19,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.838950346492259
0.7456710091628748,0.6176470588235294,0.0,0.8805870580386925,1.3,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.8908957182441889
1.022539425294521,0.4852941176470589,0.04090909090909091,0.8805870580386925,1.3,0.7,1.0499999999999998,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.9131514704918597
1.161628124415633,0.0,0.0,0.0,0.10263157894736842,0.7,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.49616590510330616
1.17849529389765,0.0,0.0,0.0,0.10263157894736842,0.7,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.4901636953147853
1.1325313220719317,0.15882352941176472,0.0,0.5870580386924618,0.017105263157894738,0.7,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.49822487147990435
1.179804276008228,0.044117647058823525,0.75,0.6604402935290195,0.006842105263157895,0.7,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5264864413428856
0.9954621953499968,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5462070254596005
1.0875397369569282,0.2058823529411765,0.16363636363636364,1.0996330887258172,0.017105263157894738,0.9099999999999999,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5825516261094386
1.0197718631178707,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.514369773369009
1.0216418375615532,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.568231972543032
1.0305055164246089,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5665773359027098
1.0305055164246089,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5315334498948743
1.0562363647696815,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5571919042285852
1.0567973571027862,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5441055931251368
1.0567973571027862,0.2058823529411765,0.0,0.55,0.1368421052631579,1.3299999999999998,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5569720297202639
1.12579922707723,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.602723609554132
1.1635727108396183,0.2058823529411765,0.32727272727272727,1.0996330887258172,0.0,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.584894202015333
1.1584491678613724,0.1632352941176471,0.4909090909090909,1.0640426951300868,0.04105263157894737,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5869675527588603
1.1266222028298947,0.27205882352941174,0.2863636363636364,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5707616014097981
1.1179453344137629,0.2058823529411765,0.8181818181818181,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5502007051953253
1.1600197593966215,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5763670765517261
1.1622265162376113,0.2058823529411765,0.6000000000000001,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6082428248719385
1.115402356167799,0.27941176470588236,0.4909090909090909,1.0996330887258172,0.020526315789473684,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5541115833537604
1.1235552577448107,0.27941176470588236,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5646587253055316
1.1472667206881506,0.1632352941176471,0.9272727272727272,1.0640426951300868,0.04105263157894737,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5889425131942033
1.145994951069002,0.2058823529411765,0.8181818181818181,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5667423915480908
1.0958796359783083,0.1632352941176471,1.4727272727272727,1.0823882588392262,0.04105263157894737,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5743678410201615
1.1516048744000498,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.06842105263157895,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5820880449403801
1.1300629558062707,0.27205882352941174,0.2863636363636364,1.0996330887258172,0.06842105263157895,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5648490244096814
1.1664152589914605,0.2058823529411765,0.4909090909090909,1.0996330887258172,0.06842105263157895,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5745379498822544
1.1322880383968086,0.2058823529411765,1.2000000000000002,1.0996330887258172,0.034210526315789476,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6120032353714091
1.1142053855263978,0.16176470588235295,1.5,1.0970647098065378,0.06842105263157895,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5756483912807647
1.0822288225394252,0.5294117647058824,0.4909090909090909,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.5908763327816489
1.1177583369693946,0.5294117647058824,0.22909090909090912,1.0996330887258172,0.017105263157894738,1.4,0.7,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6111938676125938
